transaction_id,sender_account,receiver_account,amount,transaction_type,transaction_channel,transaction_location,transaction_hour,transaction_frequency,average_transaction_amount,account_age_days,previous_transaction_count,previous_suspicious_count,receiver_count,international_transaction,cash_transaction,balance_before,balance_after,label
TXN100186,AC10000042,AC10000234,31531.2,Transfer,ATM,Chennai,17,7,6537.31,717,28,0,8,0,0,51435.97,19904.77,0
TXN100187,AC10000380,AC10000001,4129.0,Transfer,ATM,Delhi,16,4,20522.64,1415,49,2,12,0,0,94050.96,89921.96,0
TXN100188,AC10000461,AC10000167,2084.42,Cash Withdrawal,Branch,Bengaluru,13,3,13141.91,550,31,0,13,0,1,398820.91,396736.49,0
TXN100189,AC10000179,AC10000352,33832.44,Online Payment,Mobile Banking,Nagpur,10,2,13569.41,2587,50,0,1,0,0,395991.89,362159.45,0
TXN100190,AC10000063,AC10000218,5165.53,Transfer,ATM,Bengaluru,22,6,48775.57,384,36,0,12,0,0,342069.72,336904.19,0
TXN100191,AC10000352,AC10000273,2887.28,Transfer,Mobile Banking,Delhi,22,3,4505.7,1795,34,1,2,0,0,450486.23,447598.95,0
TXN100192,AC10000231,AC10000368,42464.02,Online Payment,Online,Pune,13,5,7934.93,2994,38,1,3,0,0,42964.02,500.0,0
TXN100193,AC10000241,AC10000251,28652.02,Online Payment,Branch,Hyderabad,4,5,15323.36,745,38,0,12,1,0,326498.59,297846.57,0
TXN100194,AC10000052,AC10000347,5360.87,Cash Withdrawal,Online,Ahmedabad,5,5,26503.01,2440,40,3,8,0,1,413928.98,408568.11,0
TXN100195,AC10000096,AC10000344,699.94,Online Payment,ATM,Chennai,18,3,6427.63,267,46,1,11,1,0,262749.21,262049.27,0
TXN100196,AC10000388,AC10000419,20088.21,Cash Withdrawal,ATM,Jaipur,10,2,9187.51,198,49,1,5,1,1,209090.59,189002.38,0
TXN100197,AC10000222,AC10000174,1489.55,Cash Withdrawal,ATM,Bengaluru,1,5,11477.69,2827,38,0,7,0,1,342378.75,340889.2,0
TXN100198,AC10000485,AC10000170,7505.13,Transfer,ATM,Nagpur,9,3,10870.09,2592,38,2,10,0,0,356674.17,349169.04,0
TXN100199,AC10000407,AC10000246,18022.4,Transfer,Online,Jaipur,12,8,18883.04,2613,31,1,9,0,0,340889.81,322867.41,0
TXN100200,AC10000231,AC10000423,4172.08,Transfer,Branch,Pune,1,5,11615.11,2829,37,1,7,0,0,480150.64,475978.56,0
TXN100201,AC10000237,AC10000090,11316.02,Online Payment,ATM,Ahmedabad,13,4,18304.35,2361,35,1,6,0,0,483927.46,472611.44,0
TXN100202,AC10000143,AC10000049,10026.23,Online Payment,Online,Nagpur,16,7,5490.56,2459,52,3,9,0,0,316498.22,306471.99,0
TXN100203,AC10000171,AC10000446,55990.68,Cash Deposit,Online,Kolkata,8,5,13183.03,3418,36,1,13,0,1,482690.45,426699.77,0
TXN100204,AC10000029,AC10000294,5638.34,Transfer,Mobile Banking,Kolkata,7,4,12272.73,1364,34,1,6,0,0,464096.47,458458.13,0
TXN100205,AC10000036,AC10000407,10306.05,Transfer,Mobile Banking,Jaipur,7,6,20765.6,1863,39,1,14,0,0,117695.86,107389.81,0
TXN100206,AC10000013,AC10000150,8151.35,Transfer,Online,Nagpur,6,3,61730.58,102,34,2,4,0,0,366380.55,358229.2,0
TXN100207,AC10000160,AC10000132,3982.56,Transfer,Online,Delhi,15,6,22342.59,3617,55,0,8,0,0,164603.58,160621.02,0
TXN100208,AC10000327,AC10000433,17306.74,Cash Deposit,Online,Hyderabad,18,3,7595.87,2424,43,0,12,0,1,400337.92,383031.18,0
TXN100209,AC10000187,AC10000059,3161.32,Online Payment,Mobile Banking,Bengaluru,23,3,18111.18,928,35,0,6,0,0,153574.74,150413.42,0
TXN100210,AC10000243,AC10000457,5426.83,Transfer,Mobile Banking,Kolkata,16,2,11614.92,1256,43,1,3,0,0,119227.94,113801.11,0
TXN100211,AC10000086,AC10000324,5635.09,Transfer,Online,Bengaluru,0,5,9628.73,870,26,1,3,0,0,485774.43,480139.34,0
TXN100212,AC10000284,AC10000199,5894.13,Cash Deposit,Mobile Banking,Hyderabad,12,5,8509.12,784,33,2,3,0,1,139362.91,133468.78,0
TXN100213,AC10000066,AC10000215,11185.66,Transfer,Online,Hyderabad,15,4,8220.4,2779,42,0,7,0,0,352982.5,341796.84,0
TXN100214,AC10000170,AC10000386,4496.16,Online Payment,Online,Delhi,5,3,5703.33,2252,40,0,7,0,0,32299.85,27803.69,0
TXN100215,AC10000045,AC10000049,7271.9,Transfer,Mobile Banking,Mumbai,14,5,5169.92,1659,54,0,3,1,0,252396.73,245124.83,0
TXN100216,AC10000062,AC10000472,15502.26,Transfer,Mobile Banking,Chennai,11,3,18369.25,2240,30,0,1,0,0,260453.46,244951.2,0
TXN100217,AC10000441,AC10000232,10495.54,Transfer,Mobile Banking,Mumbai,23,3,9519.31,2907,46,1,6,0,0,377744.02,367248.48,0
TXN100218,AC10000134,AC10000247,2561.82,Transfer,ATM,Jaipur,7,2,13507.56,3290,30,1,6,0,0,343788.99,341227.17,0
TXN100219,AC10000284,AC10000382,25927.3,Cash Deposit,Online,Nagpur,0,2,6817.78,2558,29,0,2,0,1,319703.44,293776.14,0
TXN100220,AC10000028,AC10000479,4196.31,Transfer,Mobile Banking,Hyderabad,10,1,17484.17,1452,40,0,2,0,0,145971.84,141775.53,0
TXN100221,AC10000108,AC10000239,9493.54,Transfer,Branch,Mumbai,14,3,7595.33,3067,43,1,9,0,0,219430.42,209936.88,0
TXN100222,AC10000044,AC10000415,21915.99,Cash Deposit,Online,Ahmedabad,0,6,5026.06,1489,29,1,11,0,1,300255.41,278339.42,0
TXN100223,AC10000340,AC10000367,6605.35,Transfer,ATM,Mumbai,15,5,33254.32,1924,40,0,10,0,0,200429.22,193823.87,0
TXN100224,AC10000286,AC10000168,22319.89,Transfer,Mobile Banking,Pune,6,2,13734.91,3285,37,2,4,0,0,441463.06,419143.17,0
TXN100225,AC10000446,AC10000048,2811.26,Cash Deposit,Mobile Banking,Kolkata,0,2,9795.88,3004,44,0,1,0,1,456346.87,453535.61,0
TXN100226,AC10000331,AC10000051,4057.41,Cash Withdrawal,Branch,Pune,1,5,10590.95,543,40,1,12,1,1,256998.84,252941.43,1
TXN100227,AC10000128,AC10000299,22041.88,Online Payment,Branch,Hyderabad,7,4,9501.09,1815,43,2,2,0,0,63219.74,41177.86,0
TXN100228,AC10000348,AC10000098,10414.61,Transfer,Online,Kolkata,23,6,16535.53,356,37,0,13,0,0,124357.3,113942.69,0
TXN100229,AC10000473,AC10000439,38112.98,Transfer,Branch,Pune,10,4,4388.9,2650,51,0,6,0,0,471943.89,433830.91,0
TXN100230,AC10000231,AC10000216,3240.89,Transfer,Branch,Hyderabad,12,5,3711.79,1750,35,1,12,0,0,400357.55,397116.66,0
TXN100231,AC10000190,AC10000177,4851.39,Transfer,Online,Kolkata,4,4,12910.85,385,27,0,8,0,0,362973.53,358122.14,0
TXN100232,AC10000225,AC10000380,4044.75,Cash Deposit,Mobile Banking,Mumbai,17,2,3866.16,631,46,0,2,0,1,190985.64,186940.89,0
TXN100233,AC10000385,AC10000474,3777.64,Online Payment,Mobile Banking,Bengaluru,18,3,3475.08,2599,43,0,4,0,0,179685.21,175907.57,0
TXN100234,AC10000377,AC10000080,24980.58,Cash Withdrawal,Online,Mumbai,20,3,21581.16,2620,36,0,10,0,1,281069.17,256088.59,0
TXN100235,AC10000283,AC10000185,5802.18,Transfer,Mobile Banking,Bengaluru,2,6,13374.06,135,27,0,9,0,0,284345.81,278543.63,0
TXN100236,AC10000446,AC10000367,15165.84,Cash Deposit,Branch,Delhi,0,5,13491.9,3244,31,0,6,0,1,303758.7,288592.86,0
TXN100237,AC10000121,AC10000461,12305.36,Online Payment,ATM,Hyderabad,21,2,5798.9,2862,45,0,9,0,0,289091.24,276785.88,0
TXN100238,AC10000116,AC10000399,12374.78,Transfer,Mobile Banking,Nagpur,4,5,29621.84,2872,36,1,3,0,0,162643.72,150268.94,0
TXN100239,AC10000461,AC10000027,3494.6,Cash Deposit,Online,Hyderabad,18,3,23075.58,3283,43,0,3,0,1,94407.58,90912.98,0
TXN100240,AC10000233,AC10000452,17811.83,Online Payment,Mobile Banking,Nagpur,8,11,4960.35,2778,44,0,6,0,0,485510.38,467698.55,0
TXN100241,AC10000259,AC10000464,6619.08,Cash Withdrawal,Online,Jaipur,23,3,11181.0,1281,28,1,10,0,1,50528.84,43909.76,0
TXN100242,AC10000359,AC10000448,22364.23,Cash Withdrawal,Mobile Banking,Ahmedabad,6,3,9195.02,2219,38,1,4,0,1,409795.79,387431.56,0
TXN100243,AC10000198,AC10000478,5231.87,Transfer,ATM,Bengaluru,11,1,11656.81,530,46,0,3,0,0,102474.87,97243.0,0
TXN100244,AC10000456,AC10000492,10980.85,Transfer,Online,Mumbai,13,3,24334.42,3065,48,0,3,0,0,477039.86,466059.01,0
TXN100245,AC10000411,AC10000414,15786.7,Transfer,ATM,Hyderabad,15,4,9368.29,1125,43,2,1,0,0,252179.92,236393.22,0
TXN100246,AC10000137,AC10000420,1963.38,Cash Deposit,Online,Bengaluru,12,7,22744.59,1743,53,2,14,0,1,172339.09,170375.71,1
TXN100247,AC10000318,AC10000195,3511.5,Transfer,Online,Hyderabad,17,3,3896.35,1913,42,0,9,0,0,459869.09,456357.59,0
TXN100248,AC10000165,AC10000214,7231.53,Online Payment,Online,Jaipur,9,9,8045.05,1289,41,0,5,0,0,173560.09,166328.56,0
TXN100249,AC10000225,AC10000369,7046.91,Online Payment,Mobile Banking,Mumbai,20,2,9242.13,2107,31,0,1,0,0,266417.13,259370.22,0
TXN100250,AC10000307,AC10000342,6104.92,Cash Deposit,Mobile Banking,Mumbai,20,5,8444.71,2246,52,1,13,0,1,400913.89,394808.97,0
TXN100251,AC10000234,AC10000114,4057.05,Transfer,Mobile Banking,Jaipur,5,4,12191.54,2586,31,2,11,0,0,374923.58,370866.53,0
TXN100252,AC10000172,AC10000242,29857.85,Transfer,Mobile Banking,Bengaluru,21,1,13297.1,2042,42,0,12,0,0,448155.01,418297.16,0
TXN100253,AC10000152,AC10000124,10649.36,Cash Withdrawal,Mobile Banking,Nagpur,2,2,13938.9,553,44,1,6,0,1,186885.01,176235.65,0
TXN100254,AC10000463,AC10000305,4024.95,Cash Deposit,Online,Hyderabad,3,4,21348.36,3584,34,0,9,0,1,105957.02,101932.07,0
TXN100255,AC10000315,AC10000076,3802.46,Cash Withdrawal,Mobile Banking,Jaipur,0,3,19329.91,624,34,2,7,0,1,220106.23,216303.77,0
TXN100256,AC10000374,AC10000311,7036.41,Transfer,Mobile Banking,Hyderabad,10,3,4520.22,467,45,1,7,1,0,343024.05,335987.64,0
TXN100257,AC10000160,AC10000469,8688.72,Cash Deposit,Online,Bengaluru,16,1,13228.24,1611,40,0,14,0,1,134751.81,126063.09,0
TXN100258,AC10000096,AC10000312,14005.51,Cash Withdrawal,Branch,Jaipur,4,3,8061.26,3298,43,0,3,0,1,340440.84,326435.33,0
TXN100259,AC10000472,AC10000196,4638.68,Cash Deposit,ATM,Kolkata,11,1,20443.34,873,39,3,1,0,1,89010.37,84371.69,0
TXN100260,AC10000233,AC10000351,3957.4,Cash Deposit,Mobile Banking,Kolkata,19,4,27854.76,1891,32,0,3,0,1,497197.1,493239.7,0
TXN100261,AC10000180,AC10000044,6099.45,Cash Withdrawal,Branch,Ahmedabad,22,5,20737.84,3618,30,0,7,1,1,276396.54,270297.09,0
TXN100262,AC10000113,AC10000415,13127.61,Transfer,Mobile Banking,Hyderabad,6,3,41422.6,629,40,0,7,0,0,43421.83,30294.22,0
TXN100263,AC10000318,AC10000186,19836.57,Transfer,Online,Delhi,3,5,19577.61,2182,44,2,13,0,0,63461.25,43624.68,0
TXN100264,AC10000497,AC10000343,12627.46,Cash Deposit,Online,Jaipur,15,5,22970.02,1711,43,0,2,0,1,297204.82,284577.36,0
TXN100265,AC10000442,AC10000246,7500.99,Transfer,Mobile Banking,Bengaluru,14,5,7161.93,182,44,1,2,0,0,279761.77,272260.78,0
TXN100266,AC10000052,AC10000437,6235.23,Cash Withdrawal,Online,Delhi,13,3,11807.51,2775,41,0,5,0,1,209781.09,203545.86,0
TXN100267,AC10000268,AC10000084,15642.37,Cash Withdrawal,ATM,Nagpur,1,4,18790.56,793,34,1,10,0,1,304828.37,289186.0,0
TXN100268,AC10000295,AC10000207,3240.52,Online Payment,Branch,Nagpur,9,1,14475.66,725,38,0,8,0,0,53503.12,50262.6,0
TXN100269,AC10000386,AC10000151,21069.76,Cash Deposit,Mobile Banking,Hyderabad,19,5,6626.62,1593,44,4,7,0,1,65738.6,44668.84,0
TXN100270,AC10000387,AC10000156,5961.65,Transfer,Online,Ahmedabad,23,3,6583.88,462,33,2,12,0,0,149186.26,143224.61,0
TXN100271,AC10000113,AC10000016,14837.81,Transfer,Online,Bengaluru,1,5,3699.14,2293,38,0,6,0,0,413027.64,398189.83,0
TXN100272,AC10000101,AC10000165,2794.51,Online Payment,ATM,Chennai,4,2,15283.06,1396,42,1,8,0,0,123560.98,120766.47,0
TXN100273,AC10000113,AC10000405,7778.54,Transfer,ATM,Jaipur,12,5,6141.84,1118,50,1,12,0,0,370075.68,362297.14,0
TXN100274,AC10000440,AC10000463,2588.43,Cash Withdrawal,Online,Delhi,22,4,18568.9,235,47,0,13,0,1,291381.55,288793.12,0
TXN100275,AC10000081,AC10000145,6332.51,Cash Withdrawal,Mobile Banking,Ahmedabad,9,4,19212.99,112,39,1,12,0,1,174328.42,167995.91,0
TXN100276,AC10000187,AC10000498,11740.06,Transfer,Branch,Nagpur,21,5,13861.18,1347,44,0,5,0,0,67366.88,55626.82,0
TXN100277,AC10000113,AC10000037,8088.68,Transfer,Mobile Banking,Kolkata,12,2,15511.89,2174,39,0,13,0,0,365461.68,357373.0,0
TXN100278,AC10000002,AC10000333,8831.76,Cash Deposit,Online,Bengaluru,13,4,23265.21,1154,46,1,2,0,1,220301.33,211469.57,0
TXN100279,AC10000130,AC10000403,4193.19,Online Payment,Branch,Mumbai,17,6,25341.51,739,38,1,3,0,0,305913.98,301720.79,0
TXN100280,AC10000220,AC10000414,6816.4,Transfer,Mobile Banking,Chennai,19,4,2815.04,2367,54,1,6,0,0,225593.63,218777.23,0
TXN100281,AC10000054,AC10000045,22069.2,Online Payment,Branch,Delhi,22,4,18978.33,948,49,1,4,0,0,346728.45,324659.25,0
TXN100282,AC10000343,AC10000402,2544.05,Cash Deposit,Online,Bengaluru,7,5,16468.9,3348,42,1,4,0,1,32581.71,30037.66,0
TXN100283,AC10000485,AC10000206,34558.76,Online Payment,Mobile Banking,Hyderabad,4,3,14545.07,1912,36,0,3,0,0,35058.76,500.0,0
TXN100284,AC10000224,AC10000062,15403.83,Transfer,ATM,Ahmedabad,20,5,16319.83,2219,51,0,5,0,0,135115.27,119711.44,0
TXN100285,AC10000225,AC10000420,10697.73,Transfer,Mobile Banking,Delhi,19,8,9775.02,2291,40,0,13,1,0,401214.0,390516.27,0
TXN100286,AC10000385,AC10000356,20645.42,Online Payment,Online,Chennai,11,3,2526.18,835,44,0,6,0,0,216190.52,195545.1,0
TXN100287,AC10000403,AC10000468,15436.43,Online Payment,Branch,Mumbai,15,4,8095.17,107,36,0,10,0,0,488601.98,473165.55,0
TXN100288,AC10000126,AC10000308,4286.88,Transfer,Mobile Banking,Kolkata,19,3,3656.94,3571,33,2,2,0,0,391411.33,387124.45,0
TXN100289,AC10000130,AC10000019,3695.07,Cash Withdrawal,ATM,Pune,18,3,4100.94,2122,42,0,3,0,1,307950.89,304255.82,0
TXN100290,AC10000053,AC10000365,6044.61,Online Payment,Online,Mumbai,6,3,24050.22,2650,39,0,2,0,0,132379.9,126335.29,0
TXN100291,AC10000172,AC10000300,8698.87,Transfer,Online,Jaipur,3,3,8422.19,1958,44,0,13,0,0,135666.5,126967.63,0
TXN100292,AC10000218,AC10000007,39940.13,Cash Deposit,Online,Jaipur,18,3,14291.13,3560,29,1,1,0,1,173486.91,133546.78,0
TXN100293,AC10000160,AC10000249,7019.12,Online Payment,ATM,Bengaluru,9,5,12034.2,2057,28,0,3,0,0,424439.62,417420.5,0
TXN100294,AC10000198,AC10000428,34778.45,Transfer,Branch,Chennai,7,3,28649.79,3305,31,0,1,0,0,400318.29,365539.84,0
TXN100295,AC10000416,AC10000117,2858.41,Transfer,Online,Kolkata,15,1,12597.12,1142,44,1,14,0,0,368870.92,366012.51,0
TXN100296,AC10000247,AC10000068,10715.03,Cash Withdrawal,Online,Pune,3,2,8137.64,2719,56,0,4,0,1,264918.79,254203.76,0
TXN100297,AC10000324,AC10000034,2116.88,Transfer,ATM,Chennai,9,3,31421.49,550,48,1,1,0,0,187992.77,185875.89,0
TXN100298,AC10000439,AC10000194,919.16,Transfer,ATM,Jaipur,18,8,8677.31,975,42,0,14,0,0,369225.43,368306.27,0
TXN100299,AC10000203,AC10000325,51901.14,Online Payment,Branch,Nagpur,15,4,15738.51,2506,38,0,8,0,0,169668.59,117767.45,0
TXN100300,AC10000184,AC10000055,18809.48,Cash Deposit,Branch,Chennai,11,2,16583.6,576,49,0,12,0,1,389010.29,370200.81,0
TXN100301,AC10000123,AC10000266,12290.44,Online Payment,Mobile Banking,Kolkata,19,4,5352.74,1627,48,0,6,0,0,80108.82,67818.38,0
TXN100302,AC10000401,AC10000480,45139.05,Online Payment,Online,Chennai,1,5,21828.41,1515,43,1,6,1,0,314667.24,269528.19,0
TXN100303,AC10000255,AC10000042,25188.89,Transfer,ATM,Kolkata,10,6,28932.91,3194,41,0,7,0,0,53692.37,28503.48,0
TXN100304,AC10000294,AC10000297,35697.94,Transfer,ATM,Mumbai,19,4,5743.09,2006,38,0,7,0,0,280541.97,244844.03,0
TXN100305,AC10000280,AC10000461,15808.68,Transfer,Online,Chennai,22,4,12232.67,1008,27,1,3,0,0,53812.64,38003.96,0
TXN100306,AC10000325,AC10000231,29403.16,Transfer,ATM,Jaipur,12,3,28669.31,2945,28,2,6,0,0,448606.07,419202.91,0
TXN100307,AC10000372,AC10000453,3988.84,Cash Withdrawal,Mobile Banking,Bengaluru,2,1,4172.11,2379,42,0,3,0,1,204687.58,200698.74,0
TXN100308,AC10000098,AC10000378,3875.87,Cash Deposit,Online,Chennai,16,2,18055.93,994,50,0,1,0,1,318930.04,315054.17,0
TXN100309,AC10000198,AC10000394,13772.48,Cash Deposit,Online,Pune,9,4,5327.79,3182,39,1,8,0,1,174169.15,160396.67,0
TXN100310,AC10000470,AC10000010,30374.59,Transfer,Branch,Kolkata,7,3,9749.64,1407,34,0,10,0,0,274020.78,243646.19,0
TXN100311,AC10000395,AC10000358,8584.53,Transfer,Branch,Kolkata,5,5,10461.29,1011,39,0,1,0,0,361151.19,352566.66,0
TXN100312,AC10000240,AC10000475,42297.75,Cash Deposit,ATM,Jaipur,13,1,5579.61,2152,38,2,13,0,1,174219.55,131921.8,1
TXN100313,AC10000144,AC10000444,451.83,Cash Deposit,Branch,Pune,18,5,6638.94,3515,46,0,13,0,1,110235.54,109783.71,0
TXN100314,AC10000097,AC10000128,20291.67,Transfer,Mobile Banking,Ahmedabad,23,5,11446.35,335,36,0,6,1,0,348470.04,328178.37,0
TXN100315,AC10000201,AC10000179,31286.86,Cash Deposit,Online,Ahmedabad,21,4,29365.48,3372,34,0,6,0,1,68640.27,37353.41,0
TXN100316,AC10000124,AC10000405,9595.82,Transfer,Online,Ahmedabad,0,5,16404.31,833,36,0,3,0,0,413125.89,403530.07,0
TXN100317,AC10000187,AC10000392,13906.18,Transfer,Online,Ahmedabad,10,4,4134.87,452,48,1,2,0,0,280350.6,266444.42,0
TXN100318,AC10000326,AC10000193,4356.01,Cash Withdrawal,Branch,Chennai,13,1,16242.27,494,47,0,2,0,1,76402.41,72046.4,0
TXN100319,AC10000464,AC10000092,3706.4,Transfer,ATM,Ahmedabad,12,2,12324.15,1208,35,0,4,0,0,235732.99,232026.59,0
TXN100320,AC10000349,AC10000369,30004.88,Cash Deposit,Mobile Banking,Chennai,11,4,7951.92,3155,33,0,5,0,1,181508.76,151503.88,0
TXN100321,AC10000259,AC10000231,5745.32,Transfer,Branch,Nagpur,21,6,9031.3,2079,29,0,6,0,0,82899.32,77154.0,0
TXN100322,AC10000148,AC10000078,85721.24,Transfer,ATM,Delhi,5,5,16581.99,3171,39,0,4,0,0,86221.24,500.0,0
TXN100323,AC10000252,AC10000085,4293.84,Transfer,Online,Bengaluru,3,4,4319.36,2337,52,1,13,0,0,226429.57,222135.73,0
TXN100324,AC10000443,AC10000030,1903.81,Online Payment,ATM,Chennai,23,4,7880.52,1660,48,0,1,0,0,327506.06,325602.25,0
TXN100325,AC10000420,AC10000213,3770.79,Cash Deposit,Online,Kolkata,8,2,5699.41,2253,35,0,11,1,1,444561.96,440791.17,0
TXN100326,AC10000403,AC10000049,5808.22,Online Payment,Mobile Banking,Pune,6,4,7138.13,1494,47,1,8,1,0,169828.12,164019.9,0
TXN100327,AC10000346,AC10000265,3310.21,Cash Deposit,ATM,Mumbai,6,4,14864.6,1374,35,1,4,0,1,155676.96,152366.75,0
TXN100328,AC10000451,AC10000145,9511.3,Cash Deposit,Online,Pune,12,5,12386.45,3593,39,0,10,0,1,267061.45,257550.15,0
TXN100329,AC10000147,AC10000069,5176.72,Transfer,ATM,Chennai,1,6,18563.17,2263,31,0,3,1,0,286000.55,280823.83,0
TXN100330,AC10000148,AC10000058,30389.76,Transfer,Online,Ahmedabad,1,5,2773.48,1171,40,0,8,0,0,75433.95,45044.19,1
TXN100331,AC10000352,AC10000185,6450.76,Transfer,ATM,Pune,14,3,10069.04,2768,50,0,8,0,0,42198.03,35747.27,0
TXN100332,AC10000199,AC10000062,5747.78,Transfer,Online,Nagpur,15,3,11194.33,3404,36,1,8,1,0,93161.61,87413.83,0
TXN100333,AC10000308,AC10000479,15899.51,Cash Deposit,Branch,Mumbai,1,3,4137.28,362,35,1,3,0,1,309001.62,293102.11,0
TXN100334,AC10000489,AC10000308,8634.92,Transfer,ATM,Hyderabad,19,4,7671.09,1891,41,1,7,0,0,198469.07,189834.15,0
TXN100335,AC10000417,AC10000445,2352.63,Transfer,ATM,Kolkata,4,8,11835.09,2751,30,0,8,0,0,51499.16,49146.53,0
TXN100336,AC10000424,AC10000296,5092.04,Transfer,Branch,Chennai,1,6,14781.46,3010,47,0,4,0,0,391812.08,386720.04,0
TXN100337,AC10000128,AC10000166,3001.11,Transfer,Online,Bengaluru,19,5,15039.45,1517,50,1,4,0,0,318817.08,315815.97,0
TXN100338,AC10000039,AC10000171,17437.99,Cash Withdrawal,ATM,Kolkata,6,1,3332.2,2772,43,0,11,0,1,418377.6,400939.61,0
TXN100339,AC10000338,AC10000063,58725.13,Online Payment,ATM,Pune,4,1,7966.54,2429,52,2,2,1,0,156366.89,97641.76,1
TXN100340,AC10000360,AC10000147,7698.55,Transfer,ATM,Hyderabad,10,7,4439.98,2377,39,0,11,0,0,285819.62,278121.07,0
TXN100341,AC10000129,AC10000484,15680.52,Transfer,Mobile Banking,Kolkata,7,7,11954.35,2284,54,0,1,1,0,354040.0,338359.48,0
TXN100342,AC10000267,AC10000306,7933.81,Transfer,Online,Delhi,16,3,9067.88,3217,45,1,1,0,0,460261.94,452328.13,0
TXN100343,AC10000476,AC10000161,8872.63,Online Payment,Branch,Pune,13,3,7992.11,353,31,0,1,0,0,30912.93,22040.3,0
TXN100344,AC10000441,AC10000141,22170.44,Transfer,ATM,Pune,4,3,94026.01,873,41,0,7,0,0,459334.86,437164.42,0
TXN100345,AC10000473,AC10000334,3849.1,Cash Withdrawal,ATM,Chennai,3,4,6057.0,1447,41,0,12,0,1,98236.07,94386.97,0
TXN100346,AC10000434,AC10000097,4265.43,Cash Deposit,Mobile Banking,Kolkata,2,1,11871.87,1503,46,0,3,0,1,205905.4,201639.97,0
TXN100347,AC10000151,AC10000446,14852.47,Transfer,Online,Pune,6,1,16378.73,373,39,1,1,0,0,67336.13,52483.66,0
TXN100348,AC10000415,AC10000221,8747.3,Transfer,Mobile Banking,Nagpur,10,3,15142.96,3373,41,0,5,0,0,441755.5,433008.2,0
TXN100349,AC10000478,AC10000043,11946.52,Transfer,Online,Mumbai,0,7,17477.03,1856,40,0,6,0,0,141974.82,130028.3,0
TXN100350,AC10000298,AC10000433,19916.06,Online Payment,ATM,Mumbai,21,5,15118.0,2325,40,0,1,0,0,305026.98,285110.92,0
TXN100351,AC10000099,AC10000292,3885.41,Cash Deposit,Branch,Hyderabad,23,3,9681.1,1093,41,1,13,1,1,238499.18,234613.77,0
TXN100352,AC10000263,AC10000378,3679.2,Cash Deposit,Online,Mumbai,17,2,12086.46,3566,38,2,12,0,1,439042.01,435362.81,0
TXN100353,AC10000252,AC10000108,66594.11,Cash Deposit,Mobile Banking,Bengaluru,21,5,7834.21,2316,38,1,2,0,1,67094.11,500.0,0
TXN100354,AC10000144,AC10000266,13753.07,Cash Deposit,Online,Jaipur,0,6,7408.04,890,50,0,3,0,1,210271.72,196518.65,0
TXN100355,AC10000346,AC10000095,26568.68,Cash Deposit,Mobile Banking,Bengaluru,15,2,5093.92,1599,34,1,3,1,1,131601.77,105033.09,1
TXN100356,AC10000112,AC10000262,57962.67,Transfer,ATM,Bengaluru,12,4,20021.85,2715,41,0,1,0,0,133101.52,75138.85,0
TXN100357,AC10000500,AC10000313,16805.07,Transfer,Branch,Jaipur,5,3,24591.6,1020,31,0,1,0,0,268184.96,251379.89,0
TXN100358,AC10000060,AC10000385,767.87,Transfer,Mobile Banking,Hyderabad,5,5,8192.58,275,41,0,4,0,0,123391.97,122624.1,0
TXN100359,AC10000369,AC10000071,27289.79,Cash Withdrawal,ATM,Ahmedabad,20,6,11410.61,537,45,0,11,0,1,263542.41,236252.62,0
TXN100360,AC10000002,AC10000442,3224.51,Transfer,Online,Nagpur,22,6,33945.96,2542,43,0,9,0,0,71947.36,68722.85,0
TXN100361,AC10000385,AC10000219,16997.02,Cash Deposit,Mobile Banking,Jaipur,13,1,24881.61,1825,26,0,3,0,1,462724.14,445727.12,0
TXN100362,AC10000304,AC10000021,3963.77,Transfer,Online,Chennai,4,6,21415.09,988,37,0,12,0,0,411978.53,408014.76,0
TXN100363,AC10000254,AC10000092,4918.14,Online Payment,Branch,Kolkata,7,2,14295.9,3124,36,2,1,0,0,48640.87,43722.73,0
TXN100364,AC10000140,AC10000127,19185.11,Transfer,Mobile Banking,Kolkata,17,2,7978.94,168,44,0,3,1,0,407111.09,387925.98,0
TXN100365,AC10000453,AC10000080,10612.79,Transfer,Branch,Kolkata,5,6,8584.16,564,39,1,12,0,0,385862.07,375249.28,0
TXN100366,AC10000037,AC10000312,8093.36,Online Payment,Online,Pune,4,3,13982.38,1043,40,0,7,0,0,39172.64,31079.28,0
TXN100367,AC10000160,AC10000238,2260.42,Transfer,Online,Delhi,9,2,15957.85,2402,39,1,7,0,0,249694.56,247434.14,0
TXN100368,AC10000009,AC10000471,7818.74,Online Payment,Online,Delhi,17,4,6392.54,465,47,1,14,0,0,80738.21,72919.47,0
TXN100369,AC10000233,AC10000372,90491.26,Transfer,ATM,Kolkata,12,2,26974.47,516,45,0,9,0,0,90991.26,500.0,0
TXN100370,AC10000099,AC10000404,23288.9,Transfer,Online,Nagpur,22,5,29957.97,3418,32,0,8,0,0,337585.29,314296.39,0
TXN100371,AC10000147,AC10000486,3598.95,Cash Withdrawal,Mobile Banking,Kolkata,19,4,20104.68,2045,44,0,12,0,1,233165.02,229566.07,0
TXN100372,AC10000304,AC10000182,11199.26,Online Payment,ATM,Nagpur,5,1,31887.28,1314,32,0,13,0,0,288758.41,277559.15,0
